CustomerID,Tenure Months_x,Contract_x,Monthly Charges_x,Total Charges,Internet Service,Payment Method,Charges Band,Churn Label_x,CLTV,Churn_Probability,Predicted_Churn,Risk_Tier
2804-ETQDK,66,Two year,20.55,1357.1,No,Mailed check,Low (<$35),No,4101,0.013209609589361565,0,Very Low Risk
6689-VRRTK,44,One year,109.8,4860.35,Fiber optic,Credit card (automatic),Premium (>$95),No,5720,0.268929211233317,0,Low Risk
7138-GIRSH,50,Two year,69.5,3418.2,DSL,Bank transfer (automatic),High ($65-95),No,4145,0.035796855905001486,0,Very Low Risk
9396-ZSFLL,15,Month-to-month,48.85,631.4,DSL,Mailed check,Medium ($35-65),No,3762,0.3727220838664639,0,Low Risk
6464-KEXXH,8,Month-to-month,25.25,186.3,DSL,Credit card (automatic),Low (<$35),No,2372,0.4070440879514091,0,Low Risk
7134-MJPDY,66,One year,102.85,6976.75,Fiber optic,Credit card (automatic),Premium (>$95),No,5569,0.3850728237070924,0,Low Risk
5240-CAOYT,57,Month-to-month,87.55,4884.85,Fiber optic,Bank transfer (automatic),High ($65-95),No,4882,0.1729554875688672,0,Very Low Risk
4059-IIEBK,7,Month-to-month,78.55,522.95,Fiber optic,Bank transfer (automatic),High ($65-95),No,4025,0.696356527236519,1,Medium Risk
4881-JVQOD,10,Month-to-month,34.55,362.6,DSL,Bank transfer (automatic),Low (<$35),No,5248,0.23348018972052312,0,Very Low Risk
0516-UXRMT,62,One year,92.05,5755.8,Fiber optic,Electronic check,High ($65-95),No,5801,0.1951179832368532,0,Very Low Risk
4851-BQDNX,40,One year,85.05,3355.65,Fiber optic,Electronic check,High ($65-95),No,5904,0.11312500538942462,0,Very Low Risk
5148-HKFIR,20,Two year,19.7,406.95,No,Mailed check,Low (<$35),No,4404,0.05082667794614772,0,Very Low Risk
3003-CMDUU,25,Month-to-month,95.15,2395.7,Fiber optic,Electronic check,Premium (>$95),No,3273,0.6060460671958747,1,Medium Risk
5016-IBERQ,23,Month-to-month,84.25,1968.1,Fiber optic,Electronic check,High ($65-95),No,2781,0.5654023059247922,1,Medium Risk
6797-UCJHZ,66,One year,104.6,6819.45,Fiber optic,Credit card (automatic),Premium (>$95),No,5722,0.2299310781513723,0,Very Low Risk
2469-DTSGX,72,Two year,111.65,7943.45,Fiber optic,Electronic check,Premium (>$95),No,5388,0.09220509825531094,0,Very Low Risk
9931-KGHOA,46,Month-to-month,55.0,2473.95,DSL,Bank transfer (automatic),Medium ($35-65),No,5928,0.1893456919855123,0,Very Low Risk
1775-KWJKQ,72,Two year,89.85,6562.9,DSL,Credit card (automatic),High ($65-95),No,6046,0.010717067039586043,0,Very Low Risk
7665-VIGUD,10,One year,20.35,176.3,No,Mailed check,Low (<$35),No,4745,0.06860693184725357,0,Very Low Risk
9411-TPQQV,40,One year,54.55,2236.2,DSL,Bank transfer (automatic),Medium ($35-65),No,3533,0.1113548174947654,0,Very Low Risk
7954-MLBUN,31,Two year,99.45,3109.9,Fiber optic,Bank transfer (automatic),Premium (>$95),No,2021,0.14070760780872532,0,Very Low Risk
2077-DDHJK,68,Two year,70.9,4911.35,DSL,Credit card (automatic),High ($65-95),No,4114,0.04696989627218729,0,Very Low Risk
9574-BOSMD,68,Two year,25.4,1620.2,No,Bank transfer (automatic),Low (<$35),No,5668,0.0014038809381905738,0,Very Low Risk
4908-XAXAY,49,One year,89.85,4287.2,Fiber optic,Bank transfer (automatic),High ($65-95),No,5982,0.23384033982245228,0,Very Low Risk
8404-VLQFB,15,Month-to-month,25.25,394.85,No,Electronic check,Low (<$35),No,4667,0.10389684727378587,0,Very Low Risk
2391-IPLOP,50,One year,69.65,3442.15,DSL,Electronic check,High ($65-95),No,4706,0.21223198764260087,0,Very Low Risk
3509-GWQGF,24,Month-to-month,70.0,1732.6,Fiber optic,Credit card (automatic),High ($65-95),No,5242,0.36248204354681896,0,Low Risk
5845-BZZIB,35,Two year,20.1,655.3,No,Mailed check,Low (<$35),No,4517,0.0020729343193890528,0,Very Low Risk
1140-UKVZG,17,Month-to-month,24.8,475.25,No,Mailed check,Low (<$35),No,5208,0.15741949009908884,0,Very Low Risk
5183-SNMJQ,10,Month-to-month,95.1,865.1,Fiber optic,Credit card (automatic),Premium (>$95),No,5787,0.5174543948560659,1,Medium Risk
8100-PNJMH,68,Two year,88.85,6132.7,DSL,Credit card (automatic),High ($65-95),No,5228,0.019161799607490985,0,Very Low Risk
7838-LAZFO,45,One year,78.8,3597.5,DSL,Bank transfer (automatic),High ($65-95),No,4192,0.14496959552011765,0,Very Low Risk
2085-JVGAD,37,Month-to-month,20.35,697.65,No,Bank transfer (automatic),Low (<$35),No,3078,0.12693626909944514,0,Very Low Risk
8095-WANWK,10,Month-to-month,45.25,428.7,DSL,Mailed check,Medium ($35-65),No,5369,0.4039081845793945,0,Low Risk
3030-ZKIWL,1,Month-to-month,20.05,20.05,No,Mailed check,Low (<$35),No,2798,0.589119826960006,1,Medium Risk
9565-FLVCG,65,Two year,69.55,4459.15,DSL,Mailed check,High ($65-95),No,5420,0.044899594493027085,0,Very Low Risk
8755-OGKNA,57,Two year,19.5,1167.6,No,Bank transfer (automatic),Low (<$35),No,5864,0.004289596206350936,0,Very Low Risk
2800-VEQXM,3,Month-to-month,74.75,238.1,Fiber optic,Mailed check,High ($65-95),No,3319,0.7634808511985153,1,High Risk
5533-RJFTJ,49,Month-to-month,30.2,1453.1,DSL,Bank transfer (automatic),Low (<$35),No,5214,0.3083391577907012,0,Low Risk
0214-JHPFW,70,Two year,57.8,4039.3,DSL,Bank transfer (automatic),Medium ($35-65),No,5640,0.025530893622594548,0,Very Low Risk
5642-MHDQT,53,One year,19.85,1039.45,No,Bank transfer (automatic),Low (<$35),No,4836,0.08901684320606465,0,Very Low Risk
3088-FVYWK,53,Two year,25.55,1336.1,No,Credit card (automatic),Low (<$35),No,5794,0.026932553540064803,0,Very Low Risk
9092-GDZKO,22,Month-to-month,24.85,493.4,No,Credit card (automatic),Low (<$35),No,3534,0.11795495374118388,0,Very Low Risk
3729-OWRVL,65,Two year,110.35,7246.15,Fiber optic,Electronic check,Premium (>$95),No,4295,0.2294660091751526,0,Very Low Risk
2324-AALNO,48,One year,24.55,1203.95,No,Bank transfer (automatic),Low (<$35),No,5517,0.058938097775816024,0,Very Low Risk
5760-IFJOZ,3,Month-to-month,107.95,313.6,Fiber optic,Mailed check,Premium (>$95),No,3449,0.5587323468124858,1,Medium Risk
2826-UWHIS,45,Month-to-month,81.4,3775.85,Fiber optic,Bank transfer (automatic),High ($65-95),No,5602,0.382023589398649,0,Low Risk
7501-IWUNG,61,Two year,73.8,4616.05,DSL,Bank transfer (automatic),High ($65-95),No,6301,0.045288637660959974,0,Very Low Risk
4957-TREIR,3,Month-to-month,64.4,195.65,DSL,Credit card (automatic),Medium ($35-65),No,5645,0.2602048659619442,0,Low Risk
7251-LJBQN,40,One year,103.75,4188.4,Fiber optic,Credit card (automatic),Premium (>$95),No,3568,0.36801744638431844,0,Low Risk
8040-MNRTF,1,Month-to-month,71.1,71.1,Fiber optic,Mailed check,High ($65-95),No,3029,0.7811462167111827,1,High Risk
1536-HBSWP,1,Month-to-month,49.9,49.9,DSL,Electronic check,Medium ($35-65),No,4667,0.6700947167568191,1,Medium Risk
5313-FPXWG,51,One year,24.6,1266.4,No,Bank transfer (automatic),Low (<$35),No,4886,0.06846779372971072,0,Very Low Risk
0946-FKYTX,52,One year,30.1,1623.4,DSL,Mailed check,Low (<$35),No,6290,0.167898255794844,0,Very Low Risk
5076-YVXCM,51,Month-to-month,83.4,4149.45,Fiber optic,Bank transfer (automatic),High ($65-95),No,4191,0.4041461808017839,0,Low Risk
8262-COGGB,1,Month-to-month,20.45,20.45,No,Mailed check,Low (<$35),No,5384,0.5381896015953556,1,Medium Risk
6663-JOCQO,31,One year,75.25,2344.5,DSL,Bank transfer (automatic),High ($65-95),No,4258,0.11215563963413278,0,Very Low Risk
9620-QJREV,47,One year,20.55,1013.05,No,Credit card (automatic),Low (<$35),No,3313,0.0263906057562878,0,Very Low Risk
2682-KEVRP,22,One year,20.05,417.0,No,Mailed check,Low (<$35),No,4327,0.03844700328657687,0,Very Low Risk
2480-JZOSN,1,Month-to-month,20.65,20.65,No,Mailed check,Low (<$35),No,4517,0.49206771854155223,0,Low Risk
0078-XZMHT,72,Two year,85.15,6316.2,DSL,Bank transfer (automatic),High ($65-95),No,6322,0.03449911459986306,0,Very Low Risk
9978-HYCIN,47,One year,84.95,4018.05,Fiber optic,Bank transfer (automatic),High ($65-95),No,3384,0.06855279322026173,0,Very Low Risk
8338-QIUNR,72,Two year,66.5,4811.6,DSL,Credit card (automatic),High ($65-95),No,4397,0.05938174077159636,0,Very Low Risk
1525-LNLOJ,66,Two year,63.3,4189.7,DSL,Bank transfer (automatic),Medium ($35-65),No,4186,0.12240866613890741,0,Very Low Risk
9450-TRJUU,35,Month-to-month,83.15,2848.45,Fiber optic,Electronic check,High ($65-95),No,2332,0.6199627520674484,1,Medium Risk
1766-GKNMI,29,Month-to-month,84.9,2516.2,Fiber optic,Electronic check,High ($65-95),No,4388,0.8007345271496322,1,High Risk
6942-LBFDP,2,Month-to-month,20.55,33.6,No,Mailed check,Low (<$35),No,5629,0.27176845841011893,0,Low Risk
1456-TWCGB,4,Month-to-month,49.25,208.45,DSL,Mailed check,Medium ($35-65),No,3272,0.4967768431208884,0,Low Risk
7596-ZYWBB,65,Two year,59.6,3739.8,DSL,Mailed check,Medium ($35-65),No,4372,0.032798447192933025,0,Very Low Risk
8329-UTMVM,27,One year,104.65,2964.0,Fiber optic,Bank transfer (automatic),Premium (>$95),No,3104,0.3331693042695732,0,Low Risk
3014-WJKSM,29,Month-to-month,75.3,2263.4,Fiber optic,Credit card (automatic),High ($65-95),No,4910,0.43377971724657505,0,Low Risk
3347-YJZZE,29,Month-to-month,80.1,2211.8,DSL,Credit card (automatic),High ($65-95),No,4558,0.0736618614380305,0,Very Low Risk
7929-DMBCV,20,Month-to-month,81.0,1683.7,Fiber optic,Mailed check,High ($65-95),No,4741,0.4569761657568062,0,Low Risk
9661-JALZV,58,Two year,24.7,1519.0,No,Credit card (automatic),Low (<$35),No,5138,0.016583075105708722,0,Very Low Risk
5433-KYGHE,14,Month-to-month,86.0,1164.05,Fiber optic,Mailed check,High ($65-95),No,5494,0.1996982869826882,0,Very Low Risk
4312-KFRXN,72,Two year,25.4,1710.9,No,Mailed check,Low (<$35),No,5512,0.008373741979495414,0,Very Low Risk
5575-TPIZQ,46,Month-to-month,89.15,4245.55,Fiber optic,Credit card (automatic),High ($65-95),No,5593,0.3519166627401528,0,Low Risk
0114-IGABW,71,Two year,58.25,4145.9,DSL,Bank transfer (automatic),Medium ($35-65),No,5224,0.023880180798721434,0,Very Low Risk
9944-AEXBM,32,Month-to-month,85.65,2664.3,Fiber optic,Bank transfer (automatic),High ($65-95),No,2383,0.5763044210521047,1,Medium Risk
1853-ARAAQ,26,Month-to-month,50.35,1277.5,DSL,Credit card (automatic),Medium ($35-65),No,2510,0.38718273054765284,0,Low Risk
6952-OMNWB,68,Month-to-month,80.35,5589.3,Fiber optic,Credit card (automatic),High ($65-95),No,5581,0.3363985904744491,0,Low Risk
4697-LUPSU,2,One year,20.2,34.75,No,Mailed check,Low (<$35),No,3866,0.1101202867674052,0,Very Low Risk
8434-VGEQQ,61,Two year,20.55,1305.95,No,Credit card (automatic),Low (<$35),No,4446,0.008622005395601061,0,Very Low Risk
6549-YMFAW,9,Month-to-month,21.25,204.55,No,Mailed check,Low (<$35),No,2302,0.2676902720832579,0,Low Risk
4950-HKQTE,22,Two year,26.25,605.9,No,Mailed check,Low (<$35),No,5676,0.043963250865719956,0,Very Low Risk
6786-OBWQR,5,Month-to-month,80.85,356.1,Fiber optic,Electronic check,High ($65-95),No,5109,0.3330496154355604,0,Low Risk
2753-JMMCV,65,Two year,74.2,4805.65,DSL,Credit card (automatic),High ($65-95),No,4774,0.05133338834390089,0,Very Low Risk
6621-YOBKI,5,Month-to-month,20.35,92.75,No,Mailed check,Low (<$35),No,2303,0.2920029593253332,0,Low Risk
1216-JWVUX,25,Month-to-month,75.5,1901.05,Fiber optic,Electronic check,High ($65-95),No,5985,0.23982053076184473,0,Very Low Risk
7564-GHCVB,72,Two year,79.05,5730.7,Fiber optic,Bank transfer (automatic),High ($65-95),No,4689,0.06039626465270342,0,Very Low Risk
1173-NOEYG,27,Month-to-month,90.15,2423.4,Fiber optic,Bank transfer (automatic),High ($65-95),No,5750,0.4547320885727631,0,Low Risk
7595-EHCDL,32,Month-to-month,50.6,1653.45,DSL,Credit card (automatic),Medium ($35-65),No,3087,0.11067480927882584,0,Very Low Risk
6647-ZEDXT,30,One year,110.45,3327.05,Fiber optic,Credit card (automatic),Premium (>$95),No,4983,0.2193169999048744,0,Very Low Risk
2521-NPUZR,70,Two year,101.0,7085.5,Fiber optic,Credit card (automatic),Premium (>$95),No,5025,0.0525179598058802,0,Very Low Risk
1307-TVUFB,42,Month-to-month,79.35,3344.1,Fiber optic,Bank transfer (automatic),High ($65-95),No,2399,0.5041051348872205,1,Medium Risk
7503-MIOGA,72,Two year,89.85,6697.35,DSL,Bank transfer (automatic),High ($65-95),No,5881,0.024876666824150392,0,Very Low Risk
4381-MHQDC,47,Two year,65.0,2879.9,DSL,Mailed check,Medium ($35-65),No,3286,0.053053747310663715,0,Very Low Risk
6923-JHPMP,2,Month-to-month,80.45,137.1,Fiber optic,Electronic check,High ($65-95),No,5602,0.6318494186135369,1,Medium Risk
4018-PPNDW,61,Two year,24.1,1551.6,No,Mailed check,Low (<$35),No,5970,0.02870854298554166,0,Very Low Risk
1635-FJFCC,5,Month-to-month,44.05,202.15,DSL,Credit card (automatic),Medium ($35-65),No,5846,0.5917075050633733,1,Medium Risk
2499-AJYUA,72,Two year,110.8,7882.25,Fiber optic,Credit card (automatic),Premium (>$95),No,5933,0.08631700648279839,0,Very Low Risk
6919-ELBGL,72,Two year,114.95,8196.4,Fiber optic,Bank transfer (automatic),Premium (>$95),No,6268,0.04449667631604484,0,Very Low Risk
3966-HRMZA,3,Month-to-month,75.05,202.9,Fiber optic,Mailed check,High ($65-95),No,3545,0.690166110573433,1,Medium Risk
6425-JWTDV,48,Two year,19.25,855.1,No,Mailed check,Low (<$35),No,2282,0.026630956536887372,0,Very Low Risk
8405-IGQFX,63,One year,90.05,5817.0,Fiber optic,Credit card (automatic),High ($65-95),No,4039,0.15927197511715385,0,Very Low Risk
8224-IVVPA,27,Month-to-month,56.7,1652.95,DSL,Mailed check,Medium ($35-65),No,4472,0.2453384364153728,0,Very Low Risk
9477-LGWQI,70,Two year,80.15,5600.15,DSL,Credit card (automatic),High ($65-95),No,5715,0.03208172802019822,0,Very Low Risk
1410-RSCMR,7,Month-to-month,71.35,515.75,DSL,Credit card (automatic),High ($65-95),No,3459,0.09855046944210176,0,Very Low Risk
3115-CZMZD,0,Two year,20.25,0.0,No,Mailed check,Low (<$35),No,5504,0.24783403483984515,0,Very Low Risk
0139-IVFJG,2,Month-to-month,90.35,190.5,Fiber optic,Electronic check,High ($65-95),No,5361,0.42126356518952734,0,Low Risk
5730-DBDSI,66,Two year,19.7,1253.8,No,Bank transfer (automatic),Low (<$35),No,4601,0.030328416794128718,0,Very Low Risk
0030-FNXPP,3,Month-to-month,19.85,57.2,No,Mailed check,Low (<$35),No,5634,0.3555311714239691,0,Low Risk
5684-FJVYR,72,Two year,90.35,6563.4,Fiber optic,Bank transfer (automatic),High ($65-95),No,5794,0.04357788443527753,0,Very Low Risk
4013-GUXND,1,Month-to-month,20.8,20.8,No,Mailed check,Low (<$35),No,3678,0.5479988230079336,1,Medium Risk
1266-NZYUI,72,Two year,66.85,4758.8,DSL,Bank transfer (automatic),High ($65-95),No,6264,0.05964593812730418,0,Very Low Risk
7969-FFOWG,65,Two year,19.9,1292.6,No,Mailed check,Low (<$35),No,6312,0.021158393764452804,0,Very Low Risk
4718-DHSMV,11,Month-to-month,35.8,363.15,DSL,Mailed check,Medium ($35-65),No,2534,0.5500572245997861,1,Medium Risk
5175-WLYXL,22,Month-to-month,78.85,1600.25,Fiber optic,Mailed check,High ($65-95),No,2444,0.5309114253647202,1,Medium Risk
7817-OMJNA,14,One year,20.4,275.7,No,Bank transfer (automatic),Low (<$35),No,5068,0.11438427684449966,0,Very Low Risk
8728-SKJLR,41,Month-to-month,74.25,3089.1,Fiber optic,Electronic check,High ($65-95),No,3277,0.5647594433391909,1,Medium Risk
3137-NYQQI,17,One year,64.8,1175.6,DSL,Mailed check,Medium ($35-65),No,3546,0.10933261676909188,0,Very Low Risk
7706-DZNKK,11,Month-to-month,20.45,237.3,No,Credit card (automatic),Low (<$35),No,2642,0.11987206356837517,0,Very Low Risk
8823-RLPWL,72,Two year,110.65,8065.65,Fiber optic,Credit card (automatic),Premium (>$95),No,4259,0.07009461984588825,0,Very Low Risk
9505-SQFSW,3,Month-to-month,40.3,92.5,DSL,Mailed check,Medium ($35-65),No,5651,0.25945110181114656,0,Low Risk
3758-CKOQL,59,One year,107.0,6152.3,Fiber optic,Credit card (automatic),Premium (>$95),No,4620,0.18777496566737287,0,Very Low Risk
5676-CFLYY,71,Two year,73.35,5154.5,DSL,Credit card (automatic),High ($65-95),No,5124,0.046782092719051434,0,Very Low Risk
7521-AFHAB,5,Month-to-month,44.8,220.45,DSL,Mailed check,Medium ($35-65),No,2492,0.268754254520419,0,Low Risk
0285-INHLN,27,Month-to-month,54.75,1510.3,DSL,Credit card (automatic),Medium ($35-65),No,3519,0.0897515638981588,0,Very Low Risk
5125-CNDSP,63,One year,40.6,2588.95,DSL,Bank transfer (automatic),Medium ($35-65),No,6406,0.056243249496538625,0,Very Low Risk
4992-LTJNE,72,Two year,55.3,3983.6,DSL,Bank transfer (automatic),Medium ($35-65),No,6259,0.03592815139982373,0,Very Low Risk
2202-OUTMO,34,Month-to-month,60.85,2003.6,DSL,Bank transfer (automatic),Medium ($35-65),No,3012,0.14715979677982324,0,Very Low Risk
0810-BDHAW,24,One year,78.4,1832.4,DSL,Electronic check,High ($65-95),No,2506,0.1448215304206209,0,Very Low Risk
0229-LFJAF,72,Two year,69.65,4908.25,DSL,Bank transfer (automatic),High ($65-95),No,4262,0.019948822314685425,0,Very Low Risk
7131-ZQZNK,60,Two year,59.85,3590.2,DSL,Credit card (automatic),Medium ($35-65),No,5790,0.02571018853090077,0,Very Low Risk
3442-ZHHCC,68,One year,76.9,5023.0,DSL,Credit card (automatic),High ($65-95),No,5355,0.2179076174655132,0,Very Low Risk
5726-CVNYA,8,Two year,19.85,146.6,No,Mailed check,Low (<$35),No,3260,0.09344814648965072,0,Very Low Risk
9871-ELEYA,34,Two year,67.65,2339.3,DSL,Credit card (automatic),High ($65-95),No,4263,0.06516530820783342,0,Very Low Risk
4257-GAESD,6,Month-to-month,45.0,298.7,DSL,Credit card (automatic),Medium ($35-65),No,2270,0.38514865947415605,0,Low Risk
5173-WXOQV,2,Month-to-month,64.2,143.65,DSL,Mailed check,Medium ($35-65),No,4369,0.31925916327026943,0,Low Risk
2040-OBMLJ,31,One year,81.7,2548.65,Fiber optic,Credit card (automatic),High ($65-95),No,4850,0.14283440798386507,0,Very Low Risk
6286-ZHAOK,20,Month-to-month,25.55,507.4,No,Bank transfer (automatic),Low (<$35),No,3235,0.06592006861675333,0,Very Low Risk
3807-XHCJH,1,Month-to-month,20.0,20.0,No,Electronic check,Low (<$35),No,2358,0.2723532788927189,0,Low Risk
5671-RQRLP,70,Two year,75.65,5411.4,Fiber optic,Credit card (automatic),High ($65-95),No,4181,0.17728756456798553,0,Very Low Risk
8859-AXJZP,39,Two year,23.8,903.8,No,Mailed check,Low (<$35),No,3970,0.08877404900782901,0,Very Low Risk
3174-AKMAS,46,Two year,64.2,3009.5,DSL,Credit card (automatic),Medium ($35-65),No,4699,0.10034724966088503,0,Very Low Risk
9926-PJHDQ,72,Two year,76.8,5468.45,DSL,Bank transfer (automatic),High ($65-95),No,5120,0.14059945903887755,0,Very Low Risk
7382-DFJTU,18,Month-to-month,55.2,1058.1,DSL,Credit card (automatic),Medium ($35-65),No,2110,0.24169821534125088,0,Very Low Risk
2798-NYLMZ,71,Two year,108.55,7616.0,Fiber optic,Credit card (automatic),Premium (>$95),No,4111,0.22740740657085012,0,Very Low Risk
8098-TDCBU,42,Two year,25.25,1108.2,No,Electronic check,Low (<$35),No,3052,0.024138272645306828,0,Very Low Risk
3551-GAEGL,34,One year,30.4,938.65,DSL,Bank transfer (automatic),Low (<$35),No,4697,0.18343295648427585,0,Very Low Risk
4785-NKHCX,5,Month-to-month,20.05,94.15,No,Bank transfer (automatic),Low (<$35),No,2154,0.27172215034294533,0,Low Risk
3196-NVXLZ,25,Month-to-month,84.6,2088.05,Fiber optic,Mailed check,High ($65-95),No,4874,0.5946213197315298,1,Medium Risk
0036-IHMOT,55,One year,103.7,5656.75,Fiber optic,Bank transfer (automatic),Premium (>$95),No,5892,0.06142498757575538,0,Very Low Risk
4178-EGMON,70,Two year,88.0,5986.45,Fiber optic,Credit card (automatic),High ($65-95),No,4867,0.055913261740180416,0,Very Low Risk
4220-TINQT,61,Month-to-month,106.35,6751.35,Fiber optic,Electronic check,Premium (>$95),No,5632,0.502718635487415,1,Medium Risk
5318-YKDPV,43,Two year,79.15,3566.6,DSL,Credit card (automatic),High ($65-95),No,3716,0.04842650315138264,0,Very Low Risk
7975-TZMLR,47,One year,103.1,4889.3,Fiber optic,Electronic check,Premium (>$95),No,5029,0.4673356629979743,0,Low Risk
0295-QVKPB,5,Month-to-month,63.95,318.1,DSL,Credit card (automatic),Medium ($35-65),No,3099,0.3474203419312842,0,Low Risk
4335-BSMJS,62,Two year,25.8,1563.95,No,Credit card (automatic),Low (<$35),No,6201,0.021950083592635564,0,Very Low Risk
9146-JRIOX,14,Month-to-month,25.55,372.45,No,Mailed check,Low (<$35),No,2080,0.08420703678133186,0,Very Low Risk
5337-IIWKZ,34,Month-to-month,44.85,1442.6,DSL,Electronic check,Medium ($35-65),No,5569,0.09287098034961178,0,Very Low Risk
9650-VBUOG,38,Two year,25.05,963.95,No,Credit card (automatic),Low (<$35),No,3772,0.0008922965822246808,0,Very Low Risk
3487-EARAT,70,One year,74.1,5222.3,DSL,Credit card (automatic),High ($65-95),No,6325,0.1513619180591339,0,Very Low Risk
2672-TGEFF,37,Month-to-month,88.8,3340.55,Fiber optic,Electronic check,High ($65-95),No,3746,0.19709666968064357,0,Very Low Risk
4250-WAROZ,60,Month-to-month,93.25,5774.55,Fiber optic,Electronic check,High ($65-95),No,4353,0.10260210382241201,0,Very Low Risk
8184-WMOFI,62,One year,71.4,4487.3,DSL,Credit card (automatic),High ($65-95),No,5327,0.0911295190189782,0,Very Low Risk
6092-QZVPP,36,Month-to-month,79.2,2854.95,DSL,Credit card (automatic),High ($65-95),No,4830,0.17076253164041624,0,Very Low Risk
4625-LAMOB,44,Two year,20.4,905.55,No,Credit card (automatic),Low (<$35),No,2404,0.020691851227425066,0,Very Low Risk
0392-BZIUW,72,Two year,105.0,7589.8,Fiber optic,Credit card (automatic),Premium (>$95),No,5678,0.1098691135341819,0,Very Low Risk
